date,AT0000652011,AT0000743059,BE0003565737,BE0003739530,BE0003797140,DK0010274414,FI0009000681,FI0009003727,FI0009007884,FI0009013296,FI0009013403,FI4000297767,FR0000045072,FR0000073272,FR0000120321,FR0000120578,FR0000120628,FR0000120644,FR0000120685,FR0000120859,FR0000121121,FR0000121261,FR0000121485,FR0000121667,FR0000121964,FR0000121972,FR0000125486,FR0000130452,FR0000130809,FR0000131104,FR0000131906,FR0000133308,FR0010040865,FR0010411983,DE0005140008,DE0005190003,DE0005190003.1,DE0005552004,DE0005557508,DE0005773303,DE0005785604,DE0005785604.1,DE0005785802,DE0005810055,DE0006070006,DE0006599905,DE0007100000,DE0008232125,DE0008402215,DE0008404005,DE0008430026,IE0001827041,IE0004906560,IT0000062072,IT0000072618,IT0000072618.1,IT0003132476,IT0003153415,IT0003497168,IT0003497168.1,IT0003506190,IT0003856405,NL0000009082,NL0000009165,NL0000009538,NL0000235190,NL0000360618,NL0000395903,ES0113211835,ES0116870314,ES0173516115,ES0178430E18,SE0000107419,SE0000108227,SE0000108656,SE0000113250,SE0000115446,SE0000120669,SE0000148884,SE0000171100,SE0000202624,SE0000242455,SE0000310336,SE0000667891,SE0000667925,SE0000695876
2014-07-31,11079600000,13170800000,22725000000,17874100000,16050700000,29220400000,29859500000.0,9960550000,4800910000,4737160000,18823000000,54654300000,34906200000,24507300000,94527000000.0,139023000000.0,55733000000,46620500000,20152500000,5953590000,5200730000,20487900000,27030900000,21013200000,9441550000,49392300000,42207800000,5983920000,40483800000,82586600000.0,24693000000,41669200000,8998980000,6174970000,47419800000,77162500000,77162500000,38892400000,73504000000,6097950000,26964900000,26964900000,21543700000,14014900000,5831000000,11485700000,88630300000.0,8194460000,10310500000,76333900000.0,36767700000,17300300000,13062100000,32578200000,48833500000.0,48833500000.0,92735100000.0,19965500000,21189200000,21189200000,21912100000,5348510000,13629300000,40531600000,29560100000,45516900000.0,2822740000,8364460000,72661500000,30753200000,33660100000,74394200000.0,27458700000,10774100000,40792000000,8334310000,26246400000,3069840000,29479900000,3069840000,5430040000,29101500000,6573150000,15841900000,32522600000,9554800000
2014-08-31,11023000000,12635300000,23773100000,18824800000,15854000000,28347700000,31575400000.0,9909980000,4553100000,5016960000,18897500000,52731800000,38180300000,27319100000,92426200000.0,144894000000.0,59946700000,44925900000,21895400000,6089050000,5252050000,20608000000,26729600000,22800500000,9495470000,49290900000,39946500000,5973710000,40767100000,84084200000.0,23137400000,40072400000,8897270000,5874120000,47165200000,75227600000,75227600000,39530800000,67780400000,6257240000,26354800000,26354800000,21852400000,13714000000,5475580000,11240600000,87441500000.0,7977230000,10010400000,77811800000.0,34656700000,17068300000,13216400000,31812100000,48564500000.0,48564500000.0,90580200000.0,19654800000,21027100000,21027100000,20950900000,5405690000,14159400000,43795900000,29133100000,48197900000.0,3209350000,8357170000,71202700000,30664600000,33495300000,72135100000.0,28222600000,10500000000,41057400000,8275040000,25492300000,4850570000,28632900000,4850570000,5812840000,28828100000,6695190000,15640300000,31594700000,9577830000
2014-09-30,9845170000,11014500000,22228300000,17659600000,14788600000,27421000000,32073800000.0,8826900000,4442820000,5278990000,17962100000,52638600000,38871700000,27064500000,88688800000.0,149708000000.0,59683300000,43098400000,21445900000,5621810000,4977460000,17591200000,25454800000,23620700000,8735170000,44816000000,35608700000,5146780000,41108800000,82671200000.0,21421800000,39832000000,8259340000,5998030000,48388700000,69063500000,69063500000,38794500000,68746800000,6068710000,26793600000,26793600000,21701900000,13000700000,4772080000,11921900000,82065500000.0,7282740000,9751960000,74007500000.0,34197500000,16912800000,12394700000,32761800000,49658800000.0,49658800000.0,86620000000.0,18708600000,20796100000,20796100000,20391700000,5626690000,13684000000,43100200000,30529200000,49357500000.0,3044550000,8053630000,71525900000,29463300000,32064100000,70446900000.0,26917400000,9516360000,41826400000,8280420000,23255200000,4446040000,29308800000,4446040000,5615010000,28519500000,6505320000,14157700000,29971600000,8979920000
2014-10-31,10932500000,10281700000,22345600000,15685300000,14398500000,27649900000,31366300000.0,9130000000,4589580000,5539300000,19197900000,51330100000,38058100000,26375400000,87517100000.0,122415000000.0,55856800000,43716600000,21431900000,5462440000,4620850000,16159800000,24337900000,23732900000,8618640000,45956200000,33600400000,4898020000,38738400000,78255700000.0,21936500000,42181400000,8524780000,5876240000,42977600000,68665400000,68665400000,37958000000,68277500000,5700560000,27823700000,27823700000,22763100000,13175700000,5120500000,11665400000,83111500000.0,6833170000,10042300000,72436700000.0,33972500000,16389400000,11931400000,31860100000,47811200000.0,47811200000.0,77374400000.0,18253500000,20607100000,20607100000,19443100000,5206080000,13995800000,42987200000,26705900000,46785000000.0,2621140000,8049620000,66145000000,28837500000,30126500000,68367700000.0,27193600000,9107610000,38723800000,8128050000,24534300000,3774560000,28069600000,3774560000,5159740000,29909700000,6499240000,13729100000,29905700000,8614300000
2014-11-30,11654500000,9477430000,23902500000,15275500000,14614900000,28683700000,31321100000.0,8845290000,4858320000,6090790000,20620400000,50825500000,36261800000,27014200000,95415600000.0,128632000000.0,58558400000,45486500000,22046500000,5770950000,4817450000,17084000000,26103700000,24182000000,8962640000,47661200000,31934900000,4495770000,39988400000,79997100000.0,23754700000,46714400000,8533330000,5996920000,45136600000,73527900000,73527900000,40234100000,77361200000,5643360000,29384400000,29384400000,22975300000,14116800000,5228340000,12885400000,90306400000.0,8270680000,10774300000,78773500000.0,35666800000,17521500000,13064800000,33707300000,50384600000.0,50384600000.0,72709900000.0,17952100000,20540500000,20540500000,20850000000,5614440000,14195000000,45358200000,28229300000,47865100000.0,2835140000,8857210000,66368700000,28380800000,30343800000,74681300000.0,28643400000,9379610000,41449200000,8615440000,23330500000,3700780000,28974400000,3700780000,5147710000,29695300000,6924090000,13138700000,30894300000,8348170000
2014-12-31,10049600000,8756290000,23474700000,14870600000,13810100000,27562600000,29989500000.0,8892920000,4599150000,6252380000,20579500000,47434200000,33535000000,25854700000,94129100000.0,121453000000.0,56733300000,42405500000,20678700000,5626680000,4869920000,16895900000,24355700000,24153400000,8621640000,42857700000,32481800000,4701470000,34081700000,74238100000.0,21653700000,45341700000,7891090000,5851260000,41890900000,70186700000,70186700000,39818600000,73053000000,5389470000,28408200000,28408200000,23378600000,13893600000,4930450000,12320300000,89695000000.0,7780000000,10990400000,76301800000.0,34845400000,17832200000,12137200000,32173100000,48988800000.0,48988800000.0,64101000000.0,16853900000,19523100000,19523100000,19403900000,5436150000,13575600000,41075900000,27310100000,39253200000.0,2481130000,9257950000,59143000000,25191200000,25850900000,67155200000.0,28069000000,9693300000,40063400000,8673010000,23327200000,3064570000,28201900000,3064570000,5106120000,28579400000,6338450000,12376000000,28182800000,8033130000
2015-01-31,9325550000,8153650000,22498100000,15140300000,13372300000,26209700000,28931600000.0,9155830000,4451320000,7089770000,20208400000,51650000000,30719800000,27858500000,100270000000.0,122806000000.0,57484000000,43282800000,19879800000,5489830000,4867360000,18179600000,25558000000,24139100000,14488100000,44200000000,31220300000,4501890000,32565400000,65774700000.0,22765300000,46696700000,8272250000,5994180000,40161700000,74873800000,74873800000,39327000000,78241900000,5650720000,31023300000,31023300000,23047100000,14818300000,4829480000,12939500000,97173400000.0,7863030000,10812300000,75509100000.0,34742700000,17820200000,12742300000,32857700000,48845200000.0,48845200000.0,61113200000.0,17130800000,21394200000,21394200000,21277200000,6322760000,13239000000,43087200000,25896000000,41805400000.0,2292550000,9044470000,53393600000,23491200000,24335100000,69933000000.0,27846900000,10760300000,40185500000,8872170000,24963600000,2537460000,26504300000,2537460000,5491640000,27448000000,6531380000,13160800000,26719200000,7797850000
2015-02-28,11266700000,9430770000,25354300000,14880400000,14125300000,26715000000,29580100000.0,8943430000,4553200000,6684030000,20658700000,54487700000,36248300000,29360400000,101923000000.0,129512000000.0,62028500000,44914500000,22569200000,5693420000,5100460000,17873700000,25721900000,25240100000,15014700000,47093600000,35051100000,5142770000,37235700000,72644400000.0,28416400000,48327600000,8295830000,6330440000,45349500000,81411000000,81411000000,41253000000,84627600000,5577240000,31044100000,31044100000,25483800000,15748100000,5439750000,13337700000,103593000000.0,6785520000,11628800000,76523000000.0,35907900000,23094100000,12791100000,32063800000,55743600000.0,55743600000.0,67849600000.0,17718300000,21978400000,21978400000,21757900000,7001840000,14587600000,45027000000,28010500000,48604200000.0,2464460000,9794360000,62568400000,24187800000,26580800000,72431600000.0,30253500000,11463400000,42726600000,9968680000,25691300000,3098280000,27668300000,3098280000,6144510000,29445700000,6313770000,14074100000,27483800000,8416980000
2015-03-31,10577000000,8975710000,25802800000,14056200000,13357500000,26585700000,28060900000.0,8723760000,4201470000,6712930000,19852300000,49409300000,37803600000,29085600000,103187000000.0,130600000000.0,61496900000,43257000000,23277600000,5861810000,4736620000,18455600000,24630900000,24740400000,15052500000,45377700000,33757200000,5483000000,38895500000,75628900000.0,26898300000,42534200000,8521460000,6471310000,47892300000,80260900000,80260900000,37811600000,82976400000,5515970000,32329600000,32329600000,25863900000,15751100000,5248950000,14498600000,103004000000.0,6494910000,12448300000,79364600000.0,37252500000,21213600000,11790400000,30587200000,56730500000.0,56730500000.0,62898400000.0,16977900000,21441800000,21441800000,21664200000,6873510000,14474400000,43900000000,26505800000,50908000000.0,2607720000,9847590000,63649800000,22457200000,25569800000,70263400000.0,30341200000,11761800000,41313700000,8965520000,25750800000,2586680000,25663200000,2586680000,5504950000,27038100000,5892680000,14021100000,27499600000,8239600000
2015-04-30,12241300000,10926100000,27604800000,14039300000,14185500000,28658300000,24951600000.0,9075070000,5124590000,6980460000,19349200000,52083900000,40202000000,30536300000,107351000000.0,135710000000.0,62240500000,46605900000,25831300000,6092020000,4960020000,20773300000,23387100000,26347300000,15274900000,43844100000,36379700000,5637080000,40438700000,78914900000.0,31227900000,43815700000,8660790000,6947710000,44461800000,76683600000,76683600000,40170600000,83854500000,5866310000,32546600000,32546600000,26292400000,16094300000,5383850000,14037900000,103645000000.0,6439580000,12320800000,78259900000.0,33943800000,23004600000,12933200000,30539600000,56486400000.0,56486400000.0,70064600000.0,18290600000,21824700000,21824700000,23297000000,7428740000,15856900000,45479800000,26913400000,54782500000.0,2721410000,9797730000,63681400000,24654800000,28408400000,75591100000.0,31070900000,11157200000,36170400000,8933250000,29343600000,3121080000,27864000000,3121080000,5425610000,26422100000,6182050000,15814100000,27034800000,7846520000
2015-05-31,12473700000,9294970000,28022800000,13912000000,13425700000,29615900000,26854900000.0,8815680000,5138620000,6496220000,18837700000,52906500000,38482600000,29511900000,105742000000.0,128093000000.0,61758400000,44229400000,23396200000,5984640000,4866790000,19968600000,22189800000,26364800000,13970700000,44171900000,35137100000,5573980000,37662600000,75195200000.0,30713600000,41792200000,8295690000,6580960000,41544700000,71210400000,71210400000,36521700000,77962400000,6063050000,34554500000,34554500000,26618900000,15464700000,5281000000,13826300000,100240000000.0,6508110000,11719600000,71675300000.0,30796200000,23031600000,13139700000,30122400000,60110800000.0,60110800000.0,65443000000.0,17323000000,22476300000,22476300000,21248600000,7673350000,15501400000,45147600000,25476800000,53636000000.0,2798210000,9398510000,62299400000,24622300000,26189800000,69884500000.0,30029400000,11007000000,36933800000,8330130000,27676300000,2911700000,27114800000,2911700000,5380240000,26576600000,5856620000,15122500000,25541900000,7922540000
2015-06-30,12191900000,8993830000,27884000000,13945700000,12972300000,29637400000,24943500000.0,9228760000,5297290000,6526650000,18206200000,50597900000,39196100000,28228600000,99718700000.0,128779000000.0,61564000000,42291400000,22422700000,6105330000,4798940000,19495100000,22516900000,25722400000,13810600000,40308500000,34539400000,5302660000,37582200000,75126200000.0,30761900000,40733000000,7774200000,6764750000,41390300000,70419900000,70419900000,35341500000,79250800000,5795730000,34804200000,34804200000,25703600000,15956700000,5363730000,12862800000,97254700000.0,5959400000,11654600000,71089000000.0,29539100000,23176500000,13021200000,28014600000,60351900000.0,60351900000.0,64422900000.0,16636500000,23213200000,23213200000,20376300000,7261720000,16309400000,43658600000,24202900000,51035700000.0,2488320000,8957030000,61727500000,22664200000,24559000000,70111300000.0,28316900000,10395200000,34125200000,8114390000,26438800000,2685550000,28067200000,2685550000,5356920000,26421100000,5594690000,13881400000,25519700000,7389450000
2015-07-31,12886900000,8710660000,29129000000,15057500000,13326400000,31505500000,25986000000.0,9062730000,5638690000,7130070000,18832700000,50459200000,41588700000,31550900000,104758000000.0,141118000000.0,64445300000,44391600000,22996000000,6025920000,4720780000,18282800000,24360900000,27688300000,14314300000,41053200000,38374500000,5744890000,39677500000,81206000000.0,27220900000,43465600000,8094110000,7365610000,48523200000,64653600000,64653600000,36621500000,83258500000,6068870000,37516900000,37516900000,25492200000,17521600000,6048590000,13151800000,95667900000.0,6279310000,12796800000,74863700000.0,30667900000,24309800000,13362100000,30669800000,64123700000.0,64123700000.0,63726100000.0,17230700000,24091500000,24091500000,22065200000,8333970000,16890200000,45400800000,26492100000,55899000000.0,2581700000,10010500000,63830300000,21752700000,23540100000,74501400000.0,29351200000,8915240000,35224400000,8432420000,25199900000,2469680000,26467700000,2469680000,5461870000,26555100000,6025290000,12690100000,26348700000,7722920000
2015-08-31,12795500000,8380130000,27713700000,14727800000,12527300000,31210700000,23010900000.0,8164020000,5571710000,6576960000,17766600000,47855900000,35751000000,32549600000,95818800000.0,129711000000.0,61605900000,40671000000,19849300000,5508120000,4713660000,18047100000,21623100000,25781400000,13822100000,37107900000,38493300000,6114550000,39271100000,78614900000.0,24563400000,41842600000,7958260000,6766820000,40629200000,59456100000,59456100000,33342300000,78733200000,5580520000,38460400000,38460400000,23873800000,17264400000,5849470000,12355100000,85948700000.0,5631730000,12252000000,72880800000.0,30638600000,24602200000,13082600000,28502600000,60920500000.0,60920500000.0,59606900000.0,17119000000,22413100000,22413100000,22089300000,7823350000,16621800000,45525900000,24474900000,51291600000.0,2526410000,9561410000,58409600000,20305900000,20024700000,68658600000.0,27375200000,8702400000,31996200000,7838120000,23126900000,2172080000,25519700000,2172080000,4940220000,25842200000,5805610000,12111800000,24421200000,7070320000
2015-09-30,12460200000,7948000000,26319900000,15184000000,12156400000,30448400000,25099300000.0,7818930000,5651580000,5894500000,17068600000,44990900000,30242800000,31366800000,96990100000.0,124523000000.0,59118500000,41298100000,17266800000,5126490000,4828820000,16975400000,20603100000,26304900000,14225200000,32841800000,38006200000,5898160000,35900900000,73063400000.0,21152100000,40024700000,7689940000,6875530000,37103500000,57034200000,57034200000,33536100000,81782700000,5698370000,36541800000,36541800000,24371900000,16615200000,5773140000,11423900000,77538300000.0,6426170000,12337800000,71632100000.0,31093200000,21597000000,13199600000,28465900000,58927200000.0,58927200000.0,57065300000.0,17973300000,22787900000,22787900000,23063300000,7230350000,15959100000,46504100000,22402600000,46579000000.0,2672420000,9281910000,53414500000,19493300000,16292200000,58876400000.0,25976400000,8361600000,32269300000,7835420000,20362800000,1781090000,23424400000,1781090000,4953960000,25014400000,5934330000,10673700000,23307700000,6862690000
2015-10-31,12614700000,8715940000,25471100000,16850300000,13124500000,27758400000,27407200000.0,8435080000,6312720000,6261390000,19209800000,45104500000,33453300000,31717300000,102281000000.0,132679000000.0,65462200000,45704200000,19209100000,5479010000,5120900000,18600200000,23421200000,28451000000,14936300000,35617600000,40516500000,5960160000,37533700000,75784900000.0,27900100000,46743500000,8090010000,7155850000,38660600000,66265300000,66265300000,36081800000,86208700000,5866330000,40030400000,40030400000,28151500000,17788200000,6455900000,12634400000,92975600000.0,6865730000,13961800000,80141500000.0,33325500000,22497400000,14313700000,29537900000,58261200000.0,58261200000.0,59431300000.0,18145000000,25639200000,25639200000,22901100000,7571410000,15696000000,52688900000,25775600000,54926500000.0,2902810000,10231200000,54931100000,21705800000,17684000000,64398900000.0,28267800000,8023670000,32104400000,7802780000,22135900000,1878120000,23116200000,1878120000,5572740000,26006500000,6185660000,11741800000,22183600000,7385870000
2015-11-30,13184100000,9339040000,24933600000,17365200000,13255300000,27067000000,28925400000.0,8863040000,6232420000,7388500000,19164600000,45047000000,31838100000,30782700000,99089700000.0,116355000000.0,66152400000,45888800000,18966400000,5416010000,4880730000,18703100000,21813700000,28210300000,14265100000,37240900000,39003400000,6003060000,38475200000,73860300000.0,29834600000,45775600000,7625020000,7527530000,35410600000,70255200000,70255200000,35393900000,84936200000,5649280000,40005300000,40005300000,25842100000,16551900000,6537060000,13234100000,95750800000.0,6656250000,14108100000,80929600000.0,33617300000,24204800000,14192200000,29601500000,57341400000.0,57341400000.0,59194200000.0,17786100000,24394400000,24394400000,21806900000,8372710000,16242900000,51205600000,26038300000,56971000000.0,2972880000,10429400000,52832600000,21642700000,18260800000,61355700000.0,28868100000,7940600000,32050000000,7957560000,22153100000,1776140000,23316400000,1776140000,5626670000,25061400000,6775400000,12987000000,21241800000,7753020000
2015-12-31,13579800000,9346050000,26165500000,17580900000,13813800000,27369800000,28958400000.0,9086030000,6362390000,7742550000,19229600000,44881400000,31185500000,28699900000,94399200000.0,111448000000.0,66432300000,44298300000,17722900000,5591720000,4838130000,17358700000,21659200000,27040200000,13993600000,33540300000,38557400000,6169770000,37271900000,70685900000.0,29748500000,44545600000,7688520000,7195020000,33954200000,68843300000,68843300000,34401100000,84027300000,5951010000,39294600000,39294600000,26576700000,17167500000,6504480000,12651600000,90708200000.0,7394540000,13924700000,81685600000.0,33651400000,23867200000,14576000000,28789400000,56412100000.0,56412100000.0,54810700000.0,18478800000,23600900000,23600900000,22111200000,8150970000,16194100000,49273700000,23824100000,52878100000.0,2680640000,10152200000,46594900000,20447200000,15845700000,55300400000.0,28293900000,7431670000,32251700000,7839240000,20130200000,1371450000,23323200000,1371450000,5883580000,25184400000,7014270000,11045000000,21722800000,7730860000
2016-01-31,12446700000,8387290000,23911500000,16567400000,12214400000,27048600000,38960900000.0,8827580000,6038800000,7994730000,19646500000,40564500000,26295500000,26955000000,95537600000.0,108288000000.0,59858400000,45022500000,15301400000,4916490000,4283840000,16565900000,21210600000,26816100000,13588900000,31263700000,39843700000,6544790000,30729000000,59043300000.0,24967600000,46863900000,8111300000,6681730000,24506600000,53725900000,53725900000,29339300000,79928400000,5584020000,36030300000,36030300000,27682500000,16437100000,6348850000,11212900000,74365400000.0,6776680000,12621300000,73598700000.0,31967200000,21652100000,14348700000,23259800000,47442100000.0,47442100000.0,52287000000.0,19588700000,20345000000,20345000000,21543300000,6846200000,16465300000,49935800000,24710200000,49195700000.0,2780870000,10250500000,40668600000,19530900000,14826800000,52165700000.0,25367300000,6909490000,28993200000,7680150000,19313800000,1240900000,21058400000,1240900000,4875950000,23632700000,6967710000,10418000000,20356000000,7187410000
2016-02-29,11085100000,8602700000,22225100000,14475600000,12352500000,27583900000,35154300000.0,7961430000,5983010000,8058260000,19996800000,40416700000,27504200000,25981600000,95474800000.0,103888000000.0,53534800000,45731500000,16785300000,4826870000,4113900000,16492000000,22058500000,25801700000,13126100000,34985900000,40888800000,6777730000,28419300000,58262600000.0,27049300000,46116800000,7839840000,6731670000,23968000000,52877800000,52877800000,28918700000,77472000000,5352000000,36118400000,36118400000,25896900000,15981200000,7549690000,11016500000,73386500000.0,6961420000,12428400000,68186300000.0,32928800000,21207100000,15382400000,21680600000,42586100000.0,42586100000.0,51161800000.0,18944000000,17868900000,17868900000,20476700000,5992810000,15825200000,46436900000,23721600000,51037700000.0,2689300000,11419400000,40523700000,17541500000,14927500000,49996500000.0,25350200000,7537140000,30467900000,8547310000,21502300000,1397970000,21568100000,1397970000,4951200000,22996200000,6347890000,11467000000,19968800000,6611160000
2016-03-31,12078900000,9206860000,21565800000,14880800000,13312300000,28498200000,34338000000.0,8925210000,6505750000,8437000000,21650000000,38914800000,28582800000,29172000000,100856000000.0,105555000000.0,57152300000,46582600000,15400600000,5549040000,4743200000,18612600000,22572200000,26736800000,15058100000,37204100000,43911300000,7329470000,29838600000,62724100000.0,29380800000,46399000000,8709320000,6839050000,23461600000,59657000000,59657000000,33696400000,82683800000,5603710000,39875900000,39875900000,27133100000,16467400000,8481410000,10780400000,82006800000.0,7508080000,14050800000,74330300000.0,33933000000,23277800000,16386000000,23081500000,46347000000.0,46347000000.0,54995100000.0,21926500000,19842400000,19842400000,22897500000,7334680000,17894600000,52200600000,26523100000,52145700000.0,2698980000,12049900000,42319500000,20232600000,16273400000,55770000000.0,27008100000,8227770000,33044600000,9133460000,23384000000,1832710000,20984500000,1832710000,5126400000,24393500000,6672340000,12982200000,22497600000,6868280000
2016-04-30,12366400000,9825000000,23479300000,14559100000,14255100000,27816800000,34071100000.0,8458420000,6250200000,8205530000,20498100000,39360200000,29199900000,28741100000,102175000000.0,108134000000.0,61221600000,45888400000,17259100000,5875020000,4942020000,19003300000,21645400000,28031100000,14789600000,38329200000,44066000000,7589380000,31681300000,66012500000.0,28547300000,43932700000,9151510000,6538540000,26019500000,59860300000,59860300000,35616100000,80650400000,5593520000,39710800000,39710800000,26580900000,15847900000,8887350000,12149100000,74368800000.0,7215020000,13755100000,77600900000.0,30949100000,23946300000,15695600000,23798600000,46412800000.0,46412800000.0,59108700000.0,21371300000,17872700000,17872700000,23003100000,7304190000,16801000000,54000700000,25596300000,48762200000.0,2842160000,11492400000,44409300000,20820500000,18900400000,54261800000.0,27984800000,8383550000,26789000000,8797200000,24928100000,2126860000,20965800000,2126860000,4701870000,24413300000,6231920000,12870300000,20677200000,6612270000
2016-05-31,11503700000,9123790000,24758100000,14059500000,13721400000,28401800000,33379400000.0,8176760000,6376440000,8643330000,21249000000,39302900000,26509300000,29239200000,105824000000.0,105534000000.0,61019000000,46044900000,15106500000,5611830000,4796790000,18503000000,20398900000,28271900000,14382300000,38074000000,44698700000,7237050000,33248000000,69029400000.0,27757200000,46032300000,8937660000,6420360000,24644400000,54875400000,54875400000,35381800000,81361700000,5292690000,41226400000,41226400000,26611900000,16914800000,8770220000,12937900000,73092600000.0,6534020000,13602500000,74611200000.0,30264300000,25143300000,15883100000,22620100000,42999000000.0,42999000000.0,55531000000.0,20044300000,17437800000,17437800000,22277000000,6846050000,16951800000,53507200000,25098200000,48602300000.0,2510080000,12036600000,42990800000,19812200000,18572900000,51997200000.0,26779100000,8024830000,25738000000,8797200000,23714900000,2366340000,21064400000,2366340000,4751320000,24946700000,6447840000,12278600000,20316800000,6348840000
2016-06-30,9692910000,9163190000,20389500000,14513700000,13161900000,25770000000,33079100000.0,8005020000,6391800000,9147720000,20587300000,33840300000,23582800000,28210100000,107523000000.0,107065000000.0,47928100000,46181500000,11844600000,5083170000,4271340000,17222400000,20395000000,28777100000,13910000000,34686800000,42054200000,6993120000,25299100000,55020100000.0,22473600000,43286700000,8604930000,5718400000,18876200000,47451400000,47451400000,33901600000,79352300000,4929230000,39925400000,39925400000,26578100000,31083000000,8904370000,13066600000,63578700000.0,5450420000,12562100000,64852200000.0,26869700000,23952600000,15605200000,18273500000,31628600000.0,31628600000.0,58593800000.0,20834800000,14879800000,14879800000,20512100000,5816300000,15434100000,52938900000,23586000000,44383200000.0,2472580000,12255800000,36439300000,19628700000,18569100000,46736800000.0,25362900000,7228690000,25269200000,8297080000,20882400000,2071750000,18932500000,2071750000,4541120000,23517400000,6528010000,12421800000,20336400000,6546800000
2016-07-31,11380400000,8687570000,21708500000,15201800000,13598800000,26718200000,33503900000.0,8552710000,6063430000,9700410000,22737900000,36167600000,24852600000,28321800000,106453000000.0,109633000000.0,49364100000,50463400000,12912600000,5638670000,4591460000,18617100000,23964900000,27905800000,15037300000,38678900000,45138800000,7529870000,27564900000,61755100000.0,25847500000,40676600000,9560530000,5604420000,18526200000,55777500000,55777500000,36155300000,79536500000,5048860000,40754600000,40754600000,28376900000,32317600000,9077290000,14257300000,72680000000.0,5534880000,12328300000,65492800000.0,26840500000,25464000000,15047500000,20525200000,36840200000.0,36840200000.0,55532100000.0,20235200000,15704400000,15704400000,20615500000,6593520000,14037700000,54328000000,25288800000,45423800000.0,2849430000,12687800000,37821300000,20684200000,18458500000,48726100000.0,26245800000,7224430000,24830400000,8509480000,22683600000,2754380000,19268900000,2754380000,4511740000,23800200000,6888480000,13450600000,19772400000,6616700000
2016-08-31,12075800000,9171430000,24752800000,15972600000,14161500000,28876800000,32910600000.0,8115140000,5887850000,10680900000,22599700000,39578700000,26608000000,29161100000,105757000000.0,99323900000.0,50898900000,49836900000,13879900000,5607660000,4362740000,19378800000,23942000000,27700600000,14732700000,40327100000,45175800000,7681310000,29413600000,63416100000.0,24185500000,40625800000,9897920000,5648810000,20326400000,56498700000,56498700000,38423700000,78106600000,5157020000,39874300000,39874300000,27502600000,31915500000,9321110000,13602200000,74093000000.0,5431760000,12323700000,68087600000.0,29115800000,28101400000,14956200000,19838300000,39751900000.0,39751900000.0,54895100000.0,19409400000,16669800000,16669800000,21243900000,6598180000,13943900000,51471300000,27553400000,45073900000.0,3126890000,12671900000,40326000000,20658400000,19686200000,50119400000.0,26938100000,7673600000,23758200000,8768600000,22872200000,2649410000,21451900000,2649410000,4336680000,26027500000,6726820000,13615000000,19552800000,6514440000
2016-09-30,12734500000,9422740000,24347400000,15045200000,14310900000,28727800000,33940100000.0,8881880000,6173710000,10932300000,22826400000,40119900000,27712800000,29994000000,105748000000.0,97984800000.0,51599900000,48684800000,14627000000,5749030000,4172600000,20168500000,25480400000,28137100000,14413500000,41268500000,45681900000,7623130000,27937000000,64113300000.0,24306800000,41641900000,9963560000,5969720000,17933800000,54652400000,54652400000,37915600000,77240000000,5057280000,43623300000,43623300000,26840000000,15648800000,9779060000,13930200000,75395000000.0,5188800000,12921100000,67843300000.0,30044700000,27772800000,14667400000,19037500000,37135900000.0,37135900000.0,52358000000.0,19418300000,15303000000,15303000000,20963800000,6555720000,14180800000,50690900000,28118300000,46752300000.0,3033520000,12924500000,39195000000,20574000000,19888600000,50403900000.0,27861900000,7868730000,24072100000,9348520000,24309300000,2659750000,22075200000,2659750000,4314470000,26623900000,6931940000,13807200000,19408300000,6581760000
2016-10-31,13500400000,10231400000,25480100000,13173800000,13881900000,30385200000,26213900000.0,8532110000,5640120000,11071600000,20700800000,42663600000,30325000000,28675600000,100208000000.0,100432000000.0,54661700000,45424100000,15860500000,5535300000,4138800000,19737700000,28012600000,24519500000,12861300000,39719800000,43253500000,7262240000,31531700000,72311100000.0,25684900000,41908800000,9246240000,6215760000,19920700000,56619200000,56619200000,37587700000,75080700000,5487220000,40376100000,40376100000,25024400000,15019100000,8778480000,13289900000,76241600000.0,5993860000,13445600000,71247100000.0,31226600000,27047000000,12780900000,20157300000,38754600000.0,38754600000.0,52707500000.0,18455800000,15991900000,15991900000,20226900000,7045740000,13929000000,47461100000,28594900000,45938700000.0,3066730000,11685400000,47424000000,19748400000,20540500000,49821900000.0,27112700000,7720580000,16274400000,8691830000,22850800000,2891270000,22147600000,2891270000,3644580000,26524500000,6569230000,14265400000,17309600000,6028990000
2016-11-30,11937800000,10564100000,25039300000,12497200000,13228300000,28718200000,25223900000.0,8303200000,5246440000,10516900000,19794300000,42461600000,31669300000,28591200000,95427000000.0,103880000000.0,57050200000,41211500000,15779500000,5537980000,3896680000,19570100000,27401800000,23108700000,11707700000,39346800000,38706300000,6465940000,34696200000,72275900000.0,23270100000,38729700000,8317020000,6089250000,21695100000,55168400000,55168400000,37856400000,73589400000,5361750000,39223600000,39223600000,23934100000,15577200000,9133890000,12933400000,71071100000.0,6066600000,12784400000,72463700000.0,29296300000,27752600000,12451000000,19681600000,37118500000.0,37118500000.0,50546900000.0,13539700000,15240100000,15240100000,18321000000,7496680000,12290100000,43118000000,27247600000,49304400000.0,3076450000,10871400000,40495300000,17106600000,19547500000,41871100000.0,25732200000,8198670000,17188300000,9194930000,22749100000,3531810000,21859300000,3531810000,3399400000,26127900000,5889230000,14850300000,16270700000,6293660000
